"_Imputation_","Parm","Estimate","Stderr","LowerCL","UpperCL","Z","ProbZ"
7,"time*side2",4.56138288328798e-05,0.0107076730478707,-0.0209410397032238,0.0210322673608896,0.0042599198377607,0.996601086011164
7,"time*age",0.00162034127100589,0.000508468829869893,0.000623760677199672,0.0026169218648121,3.18670718010482,0.00143902382956274
8,"Prm6",3.89865876637495,0.443528157808549,3.0293595509408,4.76795798180911,8.79010429831115,0
8,"Prm7",5.34883205901761,0.490732848633797,4.38701334966462,6.3106507683706,10.8996821262501,0
8,"time",-0.0303669340114211,0.0263273855890751,-0.081967661573107,0.0212337935502649,-1.15343522844981,0.248731788857266
8,"age",-0.0439554581404399,0.00700872336633654,-0.0576923035160638,-0.0302186127648159,-6.27153560540874,3.57504470471781e-10
8,"side2",0.0946853044257771,0.123415479825531,-0.147204591166994,0.336575200018548,0.767207683830512,0.442958045136277
8,"time*side2",-0.0160321384724384,0.0106447241017612,-0.0368954143372558,0.00483113739237897,-1.50611122647941,0.132038623141354
8,"time*age",0.0014433720629528,0.000516557151152856,0.000430938650736588,0.00245580547516901,2.79421562499226,0.00520257760488763
9,"Prm6",4.0884163840213,0.442966855420514,3.22021730105213,4.95661546699047,9.22962143553634,0
9,"Prm7",5.54660709354425,0.48941315693409,4.58737493239338,6.50583925469511,11.3331793699433,0
9,"time",-0.0513146215014557,0.0258050332530316,-0.101891557297256,-0.000737685705655369,-1.98855087681111,0.0467507980652673
9,"age",-0.0459252703805036,0.00695167854295474,-0.0595503099567948,-0.0323002308042124,-6.60635702539023,3.9389380646071e-11
9,"side2",0.0557835461739984,0.133078834419715,-0.205046176393212,0.316613268741209,0.419176696408865,0.675087001766612
9,"time*side2",-0.00927161317796255,0.0102218508404128,-0.0293060726805121,0.010762846324587,-0.907038590438691,0.364386390368422
9,"time*age",0.00164521666747096,0.000501393241684997,0.000662503971676575,0.00262792936326534,3.28129007471659,0.00103333412795847
10,"Prm6",4.12126853070786,0.470129258351065,3.19983211626124,5.04270494515447,8.76624557502085,0
10,"Prm7",5.52235415692574,0.523107003245303,4.49708327050427,6.54762504334721,10.5568346871015,0
10,"time",-0.0421780403412015,0.028161296877009,-0.0973731679780795,0.0130170872956765,-1.4977307517267,0.134203218752565
10,"age",-0.0455357961972223,0.00731957727524686,-0.059881904038764,-0.0311896883556806,-6.22109644927364,4.93692642322685e-10
10,"side2",-0.0385977945115909,0.127985054525389,-0.289443891940749,0.212248302917567,-0.301580482617477,0.762971888256425
10,"time*side2",-0.000632602341283893,0.0108038964332187,-0.0218078502430933,0.0205426455605255,-0.0585531659984108,0.953308014757308
10,"time*age",0.00145173237457831,0.000524989381481719,0.000422772094608182,0.00248069265454844,2.76526045247043,0.00568773626747188
